TS1,TS2
3.59,4.051
3.582,4.063
3.569,4.085
3.562,4.118
3.55,4.165
3.54,4.222
3.535,4.29
3.525,4.367
3.518,4.441
3.51,4.521
3.51,4.593
3.504,4.661
3.51,4.723
3.508,4.767
3.51,4.798
3.519,4.818
3.527,4.811
3.535,4.796
3.547,4.754
3.566,4.702
3.577,4.625
3.598,4.537
3.619,4.439
3.641,4.329
3.668,4.213
3.69,4.092
3.726,3.975
3.756,3.867
3.784,3.751
3.821,3.656
3.852,3.565
3.882,3.484
3.923,3.422
3.961,3.37
3.999,3.331
4.04,3.308
4.073,3.291
4.112,3.286
4.146,3.282
4.181,3.295
4.219,3.304
4.25,3.321
4.286,3.338
4.313,3.351
4.343,3.366
4.375,3.379
4.396,3.392
4.416,3.406
4.44,3.418
4.455,3.425
4.469,3.437
4.479,3.448
4.486,3.458
4.489,3.473
4.491,3.49
4.485,3.504
4.481,3.524
4.469,3.542
4.456,3.569
4.438,3.588
4.418,3.611
4.394,3.633
4.369,3.66
4.341,3.681
4.303,3.7
4.268,3.72
4.232,3.746
4.19,3.76
4.153,3.79
4.108,3.818
4.066,3.854
4.017,3.891
3.975,3.941
3.923,3.999
3.875,4.062
3.832,4.138
3.786,4.221
3.745,4.321
3.702,4.422
3.659,4.529
3.616,4.633
3.574,4.739
3.537,4.841
3.507,4.934
3.477,5.02
3.445,5.085
3.418,5.134
3.398,5.16
3.379,5.163
3.364,5.143
3.349,5.102
3.343,5.038
3.343,4.959
3.339,4.862
3.34,4.749
3.347,4.634
3.353,4.51
3.371,4.393
3.386,4.284
3.407,4.186
3.425,4.102
3.455,4.049
3.483,4.013
3.512,4.007
3.542,4.029
3.578,4.076
3.61,4.153
3.652,4.254
3.689,4.381
3.733,4.523
3.769,4.678
3.809,4.845
3.853,5.015
3.892,5.179
3.933,5.339
3.972,5.488
4.012,5.623
4.061,5.741
4.092,5.835
4.132,5.907
4.168,5.955
4.207,5.988
4.245,5.993
4.275,5.972
4.312,5.94
4.344,5.884
4.376,5.82
4.405,5.741
4.433,5.66
4.467,5.574
4.488,5.478
4.519,5.387
4.544,5.293
4.568,5.205
4.598,5.13
4.617,5.051
4.641,4.981
4.669,4.923
4.691,4.864
4.712,4.813
4.74,4.773
4.758,4.727
4.786,4.698
4.813,4.67
4.837,4.64
4.86,4.616
4.888,4.596
4.911,4.572
4.946,4.556
4.97,4.537
4.994,4.515
5.026,4.502
5.049,4.475
5.077,4.454
5.105,4.433
5.132,4.409
5.162,4.378
5.185,4.35
5.211,4.311
5.237,4.271
5.265,4.227
5.287,4.182
5.308,4.128
5.334,4.077
5.349,4.018
5.366,3.954
5.381,3.891
5.399,3.824
5.405,3.75
5.419,3.685
5.421,3.618
5.424,3.554
5.427,3.494
5.42,3.433
5.417,3.375
5.409,3.325
5.397,3.277
5.387,3.24
5.366,3.202
5.343,3.172
5.322,3.149
5.294,3.132
5.266,3.118
5.229,3.104
5.191,3.099
5.152,3.095
5.107,3.097
5.062,3.1
5.015,3.106
4.965,3.117
4.913,3.137
4.86,3.156
4.798,3.18
4.738,3.211
4.684,3.258
4.614,3.303
4.552,3.363
4.486,3.431
4.426,3.515
4.358,3.603
4.287,3.7
4.22,3.808
4.156,3.923
4.09,4.047
4.023,4.172
3.959,4.3
3.895,4.424
3.83,4.54
3.773,4.658
3.712,4.76
3.654,4.854
3.604,4.93
3.548,4.979
3.503,5.025
3.457,5.038
3.413,5.035
3.377,5.013
3.337,4.966
3.313,4.908
3.283,4.822
3.264,4.735
3.248,4.632
3.226,4.514
3.223,4.405
3.224,4.288
3.221,4.17
3.226,4.061
3.235,3.95
3.25,3.854
3.268,3.766
3.292,3.679
3.317,3.609
3.351,3.543
3.388,3.483
3.426,3.43
3.471,3.385
3.515,3.336
3.56,3.289
3.613,3.244
3.665,3.196
3.715,3.149
3.774,3.096
3.827,3.048
3.878,2.995
3.933,2.941
3.984,2.886
4.032,2.835
4.095,2.802
4.134,2.764
4.184,2.747
4.224,2.739
4.26,2.74
4.294,2.766
4.324,2.802
4.357,2.867
4.375,2.942
4.396,3.04
4.409,3.151
4.413,3.28
4.41,3.412
4.408,3.56
4.401,3.716
4.387,3.868
4.371,4.029
4.345,4.182
4.314,4.325
4.278,4.46
4.242,4.579
4.203,4.691
4.15,4.774
4.102,4.843
4.05,4.891
3.994,4.918
3.935,4.929
3.878,4.922
3.819,4.898
3.763,4.862
3.704,4.812
3.645,4.752
3.592,4.692
3.535,4.618
3.485,4.554
3.434,4.491
3.387,4.436
3.344,4.379
3.306,4.339
3.272,4.306
3.247,4.29
3.223,4.274
3.201,4.268
3.19,4.276
3.184,4.29
3.183,4.308
3.193,4.329
3.198,4.339
3.219,4.352
3.244,4.358
3.268,4.354
3.302,4.333
3.34,4.302
3.385,4.253
3.43,4.182
3.482,4.109
3.538,4.006
3.592,3.891
3.653,3.765
3.718,3.627
3.784,3.489
3.85,3.34
3.912,3.201
3.978,3.061
4.047,2.934
4.107,2.823
4.174,2.726
4.228,2.641
4.285,2.588
4.338,2.549
4.387,2.545
4.434,2.559
4.48,2.599
4.515,2.663
4.546,2.737
4.576,2.837
4.592,2.944
4.608,3.064
4.622,3.193
4.623,3.323
4.628,3.462
4.621,3.594
4.609,3.719
4.596,3.841
4.57,3.948
4.544,4.041
4.516,4.126
4.479,4.192
4.437,4.242
4.393,4.281
4.354,4.296
4.302,4.297
4.251,4.277
4.195,4.236
4.139,4.188
4.089,4.124
4.032,4.051
3.976,3.954
3.921,3.853
3.865,3.74
3.812,3.624
3.764,3.503
3.708,3.38
3.661,3.262
3.618,3.147
3.575,3.047
3.531,2.945
3.496,2.862
3.461,2.794
3.437,2.752
3.401,2.716
3.384,2.702
3.361,2.709
3.344,2.733
3.332,2.775
3.323,2.835
3.318,2.907
3.313,2.986
3.312,3.074
3.313,3.163
3.322,3.26
3.327,3.354
3.34,3.442
3.344,3.525
3.353,3.594
3.363,3.653
3.382,3.703
3.391,3.741
3.406,3.764
3.417,3.776
3.437,3.779
3.449,3.774
3.453,3.758
3.468,3.742
3.479,3.722
3.485,3.696
3.494,3.673
3.494,3.653
3.501,3.642
3.503,3.63
3.499,3.618
3.497,3.618
3.495,3.626
3.487,3.635
3.476,3.657
3.472,3.678
3.46,3.711
3.447,3.748
3.437,3.795
3.418,3.842
3.409,3.899
3.387,3.957
3.374,4.021
3.359,4.097
3.339,4.169
3.33,4.25
3.316,4.331
3.298,4.416
3.286,4.497
3.273,4.582
3.267,4.659
3.262,4.736
3.257,4.803
3.255,4.857
3.252,4.904
3.26,4.939
3.265,4.959
3.269,4.956
3.285,4.944
3.292,4.903
3.315,4.847
3.333,4.767
3.359,4.676
3.384,4.561
3.412,4.432
3.444,4.296
3.476,4.143
3.509,3.98
3.549,3.819
3.599,3.662
3.634,3.495
3.684,3.345
3.725,3.201
3.768,3.077
3.811,2.961
3.857,2.866
3.909,2.791
3.951,2.741
3.997,2.713
4.041,2.715
4.083,2.735
4.12,2.778
4.159,2.845
4.202,2.94
4.23,3.043
4.263,3.16
4.295,3.306
4.313,3.45
4.33,3.602
4.356,3.761
4.369,3.922
4.374,4.075
4.384,4.226
4.391,4.372
4.388,4.499
4.383,4.61
4.375,4.703
4.367,4.784
4.348,4.838
4.325,4.872
4.304,4.883
4.283,4.876
4.255,4.847
4.225,4.797
4.193,4.733
4.165,4.664
4.127,4.572
4.092,4.474
4.058,4.375
4.021,4.273
3.982,4.171
3.948,4.075
3.911,3.991
3.878,3.916
3.843,3.85
3.812,3.805
3.778,3.77
3.752,3.757
3.727,3.753
3.704,3.763
3.679,3.792
3.665,3.836
3.647,3.883
3.633,3.944
3.626,4.009
3.616,4.08
3.617,4.155
3.614,4.228
3.619,4.297
3.625,4.365
3.636,4.427
3.648,4.484
3.664,4.537
3.681,4.572
3.7,4.603
3.72,4.619
3.75,4.634
3.779,4.633
3.807,4.624
3.839,4.601
3.871,4.57
3.906,4.526
3.939,4.47
3.973,4.409
4.01,4.338
4.046,4.253
4.084,4.157
4.122,4.061
4.157,3.942
4.191,3.823
4.23,3.698
4.258,3.564
4.292,3.423
4.32,3.28
4.348,3.138
4.375,2.989
4.402,2.85
4.424,2.718
4.449,2.596
4.47,2.477
4.481,2.376
4.498,2.293
4.506,2.229
4.513,2.178
4.522,2.162
4.525,2.168
4.519,2.191
4.517,2.244
4.505,2.316
4.497,2.412
4.48,2.527
4.46,2.66
4.442,2.813
4.422,2.972
4.395,3.141
4.359,3.316
4.329,3.483
4.293,3.65
4.259,3.819
4.213,3.963
4.175,4.098
4.129,4.216
4.082,4.316
4.039,4.392
3.988,4.446
3.936,4.48
3.886,4.497
3.834,4.485
3.781,4.455
3.731,4.409
3.681,4.348
3.629,4.266
3.579,4.172
3.531,4.072
3.482,3.963
3.445,3.847
3.399,3.727
3.359,3.609
3.321,3.486
3.292,3.373
3.26,3.262
3.228,3.15
3.206,3.049
3.184,2.952
3.166,2.868
3.157,2.795
3.143,2.731
3.137,2.674
3.134,2.637
3.128,2.606
3.137,2.601
3.142,2.598
3.15,2.619
3.159,2.65
3.17,2.697
3.185,2.763
3.205,2.844
3.219,2.935
3.237,3.044
3.256,3.166
3.274,3.299
3.295,3.445
3.312,3.59
3.332,3.755
3.348,3.919
3.368,4.099
3.373,4.256
3.39,4.428
3.405,4.597
3.412,4.759
3.421,4.916
3.427,5.068
3.424,5.203
3.427,5.33
3.43,5.445
3.425,5.543
3.417,5.625
3.414,5.686
3.401,5.731
3.396,5.762
3.382,5.761
3.374,5.746
3.364,5.713
3.35,5.654
3.343,5.578
3.332,5.489
3.324,5.381
3.32,5.262
3.318,5.128
3.314,4.99
3.32,4.856
3.325,4.718
3.334,4.583
3.339,4.456
3.36,4.341
3.383,4.235
3.406,4.145
3.439,4.073
3.47,4.015
3.513,3.98
3.557,3.961
3.6,3.949
3.66,3.957
3.709,3.963
3.772,3.98
3.841,3.999
3.901,4.011
3.97,4.019
4.048,4.012
4.119,3.993
4.198,3.96
4.271,3.903
4.353,3.835
4.424,3.74
4.499,3.635
4.573,3.516
4.645,3.379
4.714,3.241
4.778,3.098
4.841,2.958
4.9,2.822
4.954,2.702
5.003,2.604
5.045,2.519
5.084,2.464
5.115,2.437
5.139,2.439
5.159,2.47
5.167,2.529
5.177,2.616
5.177,2.723
5.167,2.85
5.154,2.993
5.128,3.14
5.101,3.29
5.067,3.434
5.034,3.578
4.98,3.697
4.928,3.795
4.875,3.88
4.814,3.926
4.747,3.952
4.679,3.943
4.608,3.912
4.529,3.85
4.457,3.773
4.372,3.666
4.295,3.559
4.211,3.437
4.133,3.321
4.046,3.202
3.968,3.099
3.881,3.016
3.805,2.954
3.721,2.915
3.651,2.902
3.57,2.928
3.498,2.985
3.426,3.066
3.36,3.182
3.297,3.326
3.235,3.485
3.18,3.673
3.123,3.866
3.079,4.072
3.03,4.275
2.994,4.482
2.955,4.678
2.927,4.867
2.904,5.032
2.876,5.177
2.862,5.306
2.848,5.399
2.841,5.473
2.834,5.516
2.838,5.532
2.848,5.526
2.858,5.489
2.87,5.429
2.891,5.35
2.915,5.242
2.94,5.11
2.969,4.96
3.009,4.801
3.05,4.622
3.09,4.425
3.136,4.217
3.185,3.998
3.235,3.773
3.291,3.541
3.348,3.303
3.409,3.077
3.469,2.847
3.532,2.639
3.593,2.44
3.657,2.259
3.726,2.114
3.79,1.991
3.85,1.9
3.914,1.85
3.976,1.835
4.036,1.867
4.096,1.935
4.148,2.044
4.199,2.186
4.255,2.366
4.299,2.574
4.336,2.792
4.373,3.029
4.41,3.274
4.436,3.516
4.458,3.745
4.477,3.954
4.486,4.14
4.495,4.3
4.495,4.424
4.491,4.513
4.479,4.563
4.464,4.583
4.444,4.566
4.414,4.52
4.386,4.457
4.351,4.373
4.31,4.28
4.265,4.181
4.213,4.088
4.165,3.999
4.113,3.931
4.051,3.88
3.999,3.847
3.935,3.838
3.884,3.858
3.817,3.889
3.759,3.936
3.7,3.998
3.644,4.059
3.586,4.129
3.533,4.182
3.482,4.229
3.437,4.254
3.395,4.264
3.351,4.241
3.321,4.196
3.287,4.115
3.263,4.013
3.235,3.885
3.223,3.738
3.216,3.577
3.209,3.409
3.21,3.24
3.214,3.071
3.22,2.92
3.237,2.786
3.257,2.684
3.279,2.604
3.305,2.563
3.336,2.553
3.368,2.579
3.405,2.635
3.448,2.73
3.486,2.847
3.532,2.986
3.57,3.138
3.616,3.297
3.658,3.455
3.701,3.608
3.74,3.737
3.781,3.852
3.82,3.941
3.86,3.998
3.891,4.019
3.919,4.008
3.947,3.969
3.972,3.889
3.995,3.783
4.011,3.652
4.029,3.509
4.037,3.348
4.043,3.18
4.042,3.012
4.035,2.856
4.031,2.709
4.018,2.59
4.002,2.486
3.981,2.412
3.957,2.378
3.932,2.368
3.903,2.397
3.87,2.461
3.836,2.556
3.793,2.676
3.756,2.824
3.715,2.995
3.672,3.181
3.628,3.382
3.579,3.582
3.54,3.789
3.492,3.994
3.444,4.189
3.4,4.371
3.358,4.538
3.322,4.691
3.279,4.821
3.239,4.927
3.205,5.011
3.17,5.069
3.136,5.099
3.11,5.112
3.088,5.1
3.067,5.063
3.046,5.004
3.033,4.922
3.024,4.825
3.015,4.705
3.014,4.574
3.019,4.433
3.018,4.275
3.025,4.104
3.044,3.936
3.056,3.758
3.074,3.583
3.098,3.403
3.13,3.242
3.154,3.08
3.189,2.934
3.224,2.808
3.263,2.692
3.301,2.601
3.345,2.532
3.385,2.485
3.433,2.461
3.477,2.466
3.522,2.486
3.571,2.54
3.618,2.609
3.666,2.7
3.715,2.807
3.757,2.918
3.804,3.041
3.846,3.164
3.887,3.294
3.924,3.413
3.96,3.53
3.995,3.63
4.018,3.715
4.05,3.79
4.068,3.841
4.092,3.882
4.102,3.904
4.108,3.899
4.12,3.892
4.118,3.864
4.114,3.828
4.111,3.789
4.101,3.745
4.092,3.703
4.069,3.663
4.043,3.625
4.021,3.601
3.99,3.585
3.957,3.586
3.92,3.6
3.888,3.629
3.846,3.672
3.803,3.729
3.76,3.803
3.715,3.88
3.667,3.967
3.624,4.064
3.575,4.163
3.527,4.257
3.482,4.353
3.445,4.445
3.399,4.526
3.361,4.605
3.326,4.667
3.286,4.717
3.256,4.759
3.226,4.781
3.206,4.798
3.183,4.799
3.169,4.792
3.155,4.77
3.147,4.74
3.149,4.703
3.149,4.661
3.153,4.611
3.165,4.556
3.183,4.499
3.201,4.439
3.225,4.378
3.255,4.311
3.284,4.239
3.324,4.174
3.361,4.1
3.401,4.022
3.447,3.951
3.497,3.872
3.543,3.784
3.593,3.696
3.649,3.61
3.701,3.524
3.753,3.43
3.806,3.344
3.861,3.261
3.921,3.183
3.973,3.11
4.022,3.051
4.076,3.002
4.122,2.963
4.175,2.945
4.215,2.946
4.258,2.955
4.296,2.987
4.333,3.039
4.371,3.103
4.398,3.181
4.426,3.27
4.45,3.366
4.47,3.464
4.481,3.557
4.495,3.645
4.502,3.729
4.505,3.785
4.51,3.832
4.51,3.853
4.504,3.843
4.494,3.811
4.485,3.752
4.467,3.663
4.454,3.55
4.427,3.405
4.408,3.246
4.384,3.069
4.357,2.887
4.326,2.688
4.293,2.497
4.26,2.305
4.229,2.127
4.184,1.966
4.147,1.822
4.107,1.709
4.067,1.628
4.025,1.574
3.986,1.559
3.94,1.571
3.896,1.617
3.853,1.705
3.806,1.815
3.756,1.952
3.712,2.116
3.667,2.3
3.618,2.494
3.573,2.705
3.523,2.918
3.475,3.128
3.427,3.341
3.377,3.546
3.326,3.733
3.285,3.913
3.234,4.071
3.192,4.213
3.144,4.326
3.097,4.419
3.057,4.488
3.013,4.534
2.972,4.559
2.929,4.554
2.889,4.535
2.848,4.488
2.817,4.434
2.784,4.359
2.752,4.275
2.721,4.18
2.691,4.076
2.673,3.977
2.647,3.872
2.628,3.773
2.613,3.68
2.602,3.597
2.595,3.522
2.588,3.459
2.589,3.42
2.59,3.383
2.593,3.363
2.603,3.364
2.619,3.373
2.635,3.39
2.653,3.422
2.677,3.466
2.702,3.51
2.736,3.56
2.769,3.617
2.805,3.668
2.84,3.713
2.882,3.758
2.924,3.797
2.973,3.834
3.019,3.86
3.064,3.882
3.117,3.899
3.17,3.906
3.21,3.905
3.266,3.911
3.316,3.909
3.365,3.908
3.412,3.907
3.457,3.905
3.503,3.91
3.544,3.912
3.59,3.929
3.627,3.947
3.673,3.971
3.704,4.001
3.743,4.038
3.766,4.068
3.792,4.112
3.82,4.16
3.84,4.202
3.859,4.249
3.872,4.285
3.887,4.331
3.898,4.37
3.901,4.396
3.912,4.422
3.915,4.444
3.917,4.455
3.918,4.467
3.913,4.464
3.913,4.46
3.908,4.451
3.903,4.435
3.9,4.41
3.89,4.381
3.887,4.347
3.88,4.313
3.874,4.28
3.871,4.239
3.87,4.203
3.865,4.164
3.86,4.122
3.859,4.078
3.86,4.042
3.863,4.003
3.87,3.972
3.87,3.94
3.88,3.916
3.886,3.888
3.898,3.878
3.911,3.864
3.924,3.859
3.939,3.856
3.953,3.86
3.968,3.87
3.983,3.883
3.998,3.901
4.019,3.922
4.032,3.946
4.054,3.971
4.069,4.001
4.087,4.023
4.107,4.053
4.128,4.082
4.144,4.109
4.155,4.134
4.174,4.159
4.187,4.183
4.198,4.203
4.213,4.226
4.225,4.244
4.227,4.253
4.236,4.269
4.246,4.275
4.248,4.28
4.25,4.285
4.256,4.285
4.259,4.282
4.253,4.273
4.248,4.257
4.248,4.236
4.246,4.215
4.241,4.187
4.236,4.15
4.227,4.105
4.222,4.067
4.212,4.02
4.203,3.971
4.194,3.917
4.183,3.863
4.177,3.817
4.166,3.766
4.156,3.722
4.145,3.692
4.135,3.66
4.126,3.642
4.119,3.638
4.111,3.644
4.106,3.672
4.095,3.701
4.084,3.75
4.085,3.813
4.08,3.887
4.071,3.965
4.071,4.059
4.066,4.151
4.057,4.252
4.052,4.349
4.051,4.439
4.049,4.526
4.048,4.6
4.039,4.662
4.041,4.707
4.039,4.729
4.037,4.74
4.035,4.73
4.032,4.695
4.033,4.652
4.032,4.584
4.032,4.511
4.03,4.422
4.034,4.329
4.031,4.226
4.031,4.128
4.032,4.038
4.03,3.953
4.027,3.878
4.026,3.812
4.03,3.776
4.027,3.745
4.03,3.739
4.031,3.755
4.031,3.793
4.036,3.847
4.035,3.915
4.034,3.99
4.036,4.083
4.041,4.179
4.043,4.286
4.046,4.38
4.047,4.473
4.054,4.561
4.056,4.639
4.058,4.699
4.066,4.75
4.072,4.785
4.075,4.8
4.083,4.803
4.09,4.789
4.095,4.76
4.109,4.723
4.113,4.673
4.12,4.614
4.132,4.554
4.137,4.484
4.154,4.428
4.162,4.362
4.174,4.299
4.191,4.251
4.2,4.193
4.215,4.142
4.226,4.099
4.247,4.061
4.257,4.019
4.271,3.98
4.282,3.934
4.299,3.892
4.314,3.845
4.327,3.79
4.342,3.736
4.354,3.675
4.367,3.605
4.382,3.532
4.392,3.458
4.399,3.387
4.412,3.316
4.42,3.249
4.428,3.191
4.435,3.148
4.437,3.119
4.44,3.104
4.439,3.113
4.439,3.149
4.443,3.208
4.433,3.289
4.43,3.402
4.419,3.531
4.407,3.683
4.397,3.849
4.381,4.037
4.369,4.238
4.348,4.434
4.33,4.631
4.303,4.823
4.28,5
4.25,5.161
4.225,5.298
4.198,5.412
4.165,5.493
4.137,5.544
4.106,5.564
4.077,5.553
4.046,5.513
4.011,5.445
3.981,5.352
3.953,5.24
3.919,5.114
3.897,4.982
3.863,4.841
3.839,4.703
3.817,4.576
3.799,4.458
3.777,4.355
3.763,4.274
3.749,4.204
3.741,4.157
3.738,4.132
3.73,4.126
3.736,4.132
3.738,4.154
3.744,4.186
3.759,4.227
3.78,4.27
3.796,4.303
3.823,4.336
3.85,4.365
3.88,4.376
3.913,4.375
3.954,4.354
3.992,4.319
4.031,4.265
4.081,4.2
4.126,4.111
4.174,4.015
4.227,3.91
4.277,3.788
4.331,3.671
4.381,3.542
4.433,3.414
4.482,3.291
4.533,3.169
4.582,3.052
4.63,2.949
4.667,2.839
4.708,2.754
4.75,2.67
4.78,2.594
4.814,2.541
4.843,2.486
4.863,2.45
4.877,2.423
4.894,2.412
4.905,2.408
4.907,2.417
4.905,2.433
4.898,2.468
4.89,2.513
4.87,2.565
4.841,2.622
4.816,2.693
4.788,2.772
4.747,2.854
4.707,2.945
4.658,3.034
4.61,3.125
4.552,3.21
4.493,3.295
4.429,3.372
4.367,3.442
4.303,3.504
4.228,3.552
4.157,3.593
4.088,3.622
4.009,3.632
3.937,3.642
3.867,3.64
3.789,3.629
3.715,3.612
3.639,3.596
3.567,3.575
3.503,3.554
3.431,3.534
3.363,3.516
3.3,3.502
3.239,3.493
3.184,3.491
3.13,3.493
3.08,3.496
3.039,3.512
2.988,3.515
2.953,3.529
2.917,3.539
2.887,3.549
2.86,3.556
2.84,3.563
2.817,3.558
2.805,3.556
2.793,3.544
2.786,3.533
2.778,3.518
2.785,3.51
2.782,3.493
2.791,3.49
2.802,3.488
2.815,3.501
2.826,3.52
2.842,3.547
2.864,3.591
2.882,3.648
2.901,3.712
2.927,3.795
2.954,3.889
2.982,3.99
3.002,4.097
3.029,4.213
3.06,4.327
3.09,4.444
3.123,4.559
3.143,4.655
3.175,4.748
3.208,4.835
3.238,4.897
3.267,4.947
3.296,4.977
3.324,4.982
3.351,4.974
3.383,4.942
3.406,4.887
3.436,4.819
3.471,4.738
3.492,4.628
3.523,4.513
3.552,4.377
3.577,4.241
3.61,4.095
3.636,3.943
3.66,3.792
3.692,3.639
3.717,3.496
3.742,3.355
3.77,3.231
3.798,3.116
3.827,3.023
3.851,2.944
3.872,2.887
3.904,2.859
3.932,2.854
3.957,2.877
3.977,2.927
4.004,3.01
4.026,3.112
4.048,3.244
4.068,3.394
4.083,3.56
4.104,3.747
4.118,3.942
4.132,4.139
4.149,4.342
4.16,4.531
4.172,4.709
4.18,4.867
4.185,4.998
4.191,5.099
4.195,5.177
4.197,5.21
4.193,5.202
4.193,5.161
4.189,5.081
4.188,4.965
4.183,4.817
4.174,4.637
4.165,4.436
4.157,4.219
4.146,3.99
4.135,3.757
4.127,3.53
4.115,3.309
4.105,3.113
4.093,2.924
4.081,2.776
4.076,2.659
4.063,2.567
4.053,2.509
4.045,2.488
4.037,2.49
4.03,2.527
4.03,2.588
4.02,2.662
4.021,2.754
4.015,2.849
4.016,2.944
4.015,3.04
4.015,3.12
4.013,3.187
4.014,3.23
4.019,3.258
4.018,3.26
4.023,3.239
4.025,3.193
4.025,3.129
4.028,3.047
4.03,2.952
4.024,2.844
4.029,2.747
4.024,2.644
4.019,2.553
4.015,2.479
4.003,2.412
3.993,2.381
3.979,2.372
3.97,2.386
3.947,2.425
3.931,2.494
3.911,2.586
3.879,2.695
3.852,2.82
3.821,2.954
3.792,3.104
3.757,3.248
3.72,3.375
3.681,3.506
3.638,3.609
3.594,3.701
3.553,3.767
3.506,3.807
3.46,3.822
3.414,3.811
3.367,3.782
3.319,3.725
3.272,3.656
3.223,3.565
3.177,3.471
3.132,3.368
3.091,3.27
3.049,3.177
3.013,3.093
2.973,3.018
2.936,2.956
2.904,2.917
2.878,2.893
2.851,2.89
2.827,2.899
2.808,2.928
2.791,2.975
2.775,3.025
2.765,3.085
2.759,3.155
2.755,3.219
2.756,3.289
2.753,3.345
2.757,3.397
2.766,3.446
2.771,3.483
2.789,3.506
2.805,3.521
2.82,3.527
2.839,3.521
2.858,3.506
2.881,3.486
2.902,3.456
2.923,3.424
2.947,3.392
2.971,3.356
2.998,3.323
3.026,3.295
3.054,3.268
3.075,3.243
3.104,3.221
3.126,3.213
3.154,3.205
3.178,3.194
3.203,3.193
3.224,3.189
3.251,3.19
3.272,3.19
3.291,3.182
3.317,3.175
3.332,3.156
3.352,3.128
3.374,3.097
3.388,3.052
3.402,2.987
3.42,2.918
3.434,2.832
3.445,2.735
3.459,2.626
3.466,2.5
3.479,2.369
3.484,2.228
3.495,2.086
3.503,1.945
3.507,1.804
3.504,1.675
3.508,1.552
3.508,1.454
3.504,1.373
3.501,1.318
3.489,1.297
3.481,1.302
3.474,1.346
3.46,1.421
3.443,1.535
3.424,1.681
3.404,1.856
3.382,2.065
3.358,2.297
3.324,2.543
3.299,2.798
3.272,3.061
3.232,3.326
3.196,3.575
3.154,3.813
3.119,4.029
3.079,4.215
3.037,4.372
2.986,4.481
2.945,4.562
2.9,4.596
2.848,4.588
2.808,4.547
2.761,4.471
2.715,4.357
2.667,4.218
2.626,4.056
2.588,3.88
2.549,3.692
2.511,3.504
2.473,3.319
2.444,3.145
2.412,2.984
2.391,2.844
2.369,2.732
2.351,2.643
2.339,2.578
2.328,2.544
2.321,2.54
2.325,2.56
2.325,2.606
2.336,2.672
2.343,2.755
2.357,2.853
2.381,2.961
2.408,3.075
2.432,3.186
2.458,3.289
2.499,3.395
2.532,3.485
2.577,3.573
2.612,3.633
2.657,3.691
2.703,3.733
2.75,3.759
2.793,3.769
2.843,3.773
2.895,3.768
2.938,3.749
2.987,3.733
3.032,3.72
3.073,3.695
3.122,3.683
3.159,3.677
3.198,3.674
3.24,3.692
3.266,3.7
3.302,3.726
3.334,3.767
3.361,3.811
3.384,3.862
3.404,3.922
3.424,3.984
3.439,4.043
3.452,4.112
3.461,4.17
3.466,4.224
3.476,4.277
3.476,4.313
3.476,4.347
3.475,4.368
3.47,4.379
3.467,4.381
3.462,4.371
3.454,4.356
3.446,4.331
3.436,4.307
3.429,4.278
3.42,4.253
3.408,4.23
3.402,4.211
3.397,4.209
3.393,4.216
3.387,4.238
3.389,4.281
3.389,4.343
3.382,4.415
3.387,4.512
3.393,4.622
3.403,4.754
3.41,4.896
3.419,5.046
3.435,5.2
3.449,5.357
3.464,5.504
3.488,5.645
3.511,5.769
3.541,5.872
3.568,5.957
3.599,6.003
3.631,6.019
3.666,6.003
3.704,5.948
3.741,5.845
3.789,5.721
3.832,5.556
3.876,5.359
3.922,5.134
3.969,4.889
4.017,4.627
4.064,4.354
4.117,4.083
4.17,3.822
4.217,3.566
4.274,3.336
4.325,3.13
4.373,2.957
4.424,2.823
4.479,2.733
4.524,2.677
4.57,2.663
4.62,2.7
4.666,2.773
4.712,2.886
4.755,3.029
4.796,3.197
4.832,3.383
4.864,3.587
4.895,3.787
4.92,3.988
4.952,4.177
4.973,4.356
4.989,4.5
5.005,4.616
5.021,4.702
5.03,4.756
5.032,4.763
5.04,4.738
5.035,4.679
5.027,4.581
5.023,4.453
5.005,4.301
4.988,4.126
4.972,3.938
4.954,3.749
4.931,3.543
4.903,3.353
4.871,3.171
4.846,3.003
4.802,2.84
4.766,2.707
4.734,2.6
4.694,2.511
4.649,2.447
4.614,2.405
4.567,2.379
4.525,2.377
4.483,2.383
4.434,2.4
4.395,2.43
4.348,2.457
4.306,2.489
4.264,2.52
4.219,2.545
4.174,2.562
4.132,2.58
4.091,2.588
4.048,2.591
4.011,2.595
3.967,2.589
3.927,2.59
3.891,2.591
3.857,2.601
3.815,2.613
3.782,2.639
3.747,2.672
3.708,2.721
3.672,2.78
3.634,2.851
3.604,2.934
3.573,3.026
3.538,3.122
3.499,3.218
3.465,3.314
3.434,3.418
3.397,3.506
3.364,3.588
3.327,3.658
3.292,3.705
3.258,3.746
3.22,3.764
3.193,3.772
3.156,3.751
3.119,3.726
3.086,3.677
3.052,3.617
3.022,3.555
2.986,3.481
2.955,3.409
2.924,3.338
2.891,3.271
2.861,3.215
2.839,3.169
2.813,3.143
2.784,3.125
2.762,3.133
2.741,3.162
2.722,3.209
2.709,3.276
2.69,3.358
2.681,3.47
2.67,3.587
2.667,3.723
2.662,3.866
2.66,4.017
2.658,4.171
2.662,4.332
2.672,4.488
2.678,4.636
2.695,4.781
2.701,4.903
2.725,5.012
2.743,5.104
2.762,5.176
2.789,5.229
2.819,5.252
