framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,batch_size,isl,tp_size,step,latency
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,64,256,1,0,6.57386884689331
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,64,512,1,0,13.793811225891114
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,64,1024,1,0,29.655276679992674
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,64,2048,1,0,68.87462463378907
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,128,16,1,0,1.6684800028800963
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,128,32,1,0,2.126707172393799
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,128,64,1,0,3.4955872297286987
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,128,128,1,0,6.588227224349976
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,128,256,1,0,13.341606521606446
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,128,512,1,0,27.727647972106933
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,128,1024,1,0,59.93285140991211
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,256,16,1,0,2.5970688104629516
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,256,32,1,0,3.9699647426605225
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,256,64,1,0,6.929622411727905
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,256,128,1,0,12.945065689086913
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,256,256,1,0,26.468416023254395
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,256,512,1,0,55.43200340270996
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,512,16,1,0,4.964150476455688
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,512,32,1,0,7.7616864204406735
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,512,64,1,0,13.58730239868164
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,512,128,1,0,25.75464324951172
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,512,256,1,0,53.13735656738281
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1024,16,1,0,9.878668785095215
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1024,32,1,0,15.790150547027588
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1024,64,1,0,27.773945808410645
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1024,128,1,0,51.6095775604248
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,16,2,0,0.9012320041656494
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,32,2,0,0.8805312037467956
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,64,2,0,0.8825663983821869
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,128,2,0,0.8689631938934326
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,256,2,0,0.8812608003616333
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,512,2,0,0.9038879930973053
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,1024,2,0,0.9469983994960784
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,2048,2,0,1.0711456120014191
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,4096,2,0,1.6292479991912843
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,8192,2,0,3.7608832120895386
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,16384,2,0,12.411225509643554
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,32768,2,0,43.32241630554199
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,65536,2,0,170.84453582763672
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,131072,2,0,732.9043640136719
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,16,2,0,0.9113088071346283
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,32,2,0,0.9092352032661438
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,64,2,0,0.8972032010555268
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,128,2,0,0.8939008116722107
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,256,2,0,0.9172896027565003
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,512,2,0,0.9598015964031219
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,1024,2,0,1.0508480012416839
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,2048,2,0,1.3865023970603942
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,4096,2,0,2.8695615768432616
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,8192,2,0,7.525203227996826
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,16384,2,0,24.485401916503907
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,32768,2,0,89.1267105102539
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,65536,2,0,345.15008850097655
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,131072,2,0,1472.4394165039062
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,16,2,0,0.8992799997329712
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,32,2,0,0.9161952018737793
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,64,2,0,0.9003551959991455
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,128,2,0,0.9132576048374176
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,256,2,0,0.9303999960422515
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,512,2,0,0.9946175992488862
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,1024,2,0,1.1491136074066162
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,2048,2,0,1.9956255793571471
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,4096,2,0,4.242924737930298
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,8192,2,0,11.552063941955566
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,16384,2,0,36.49560317993164
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,32768,2,0,132.1069580078125
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,65536,2,0,514.6321716308594
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,131072,2,0,2196.66650390625
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,16,2,0,0.8889216005802154
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,32,2,0,0.8999840021133423
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,64,2,0,0.8796704053878784
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,128,2,0,0.9115296006202698
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,256,2,0,0.9680927872657776
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,512,2,0,1.052515196800232
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,1024,2,0,1.2686463952064515
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,2048,2,0,2.3991551876068113
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,4096,2,0,5.736662435531616
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,8192,2,0,15.426031970977784
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,16384,2,0,50.647590255737306
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,32768,2,0,177.8215545654297
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,65536,2,0,687.1283508300781
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,16,2,0,0.9093407928943634
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,32,2,0,0.9140672028064728
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,64,2,0,0.9380448043346405
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,128,2,0,0.9288640081882477
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,256,2,0,0.9594175934791564
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,512,2,0,1.0959935903549194
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,1024,2,0,1.477948784828186
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,2048,2,0,2.9087039947509767
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,4096,2,0,7.202572822570801
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,8192,2,0,19.173849678039552
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,16384,2,0,63.19751739501953
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,32768,2,0,221.7641357421875
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,65536,2,0,860.9791015625
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,16,2,0,0.8847488045692444
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,32,2,0,0.8760255992412567
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,64,2,0,0.9010303974151611
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,128,2,0,0.9536447942256927
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,256,2,0,1.0164576113224029
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,512,2,0,1.1285760164260865
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,1024,2,0,1.8402976036071776
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,2048,2,0,3.4815775632858275
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,4096,2,0,8.43124475479126
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,8192,2,0,23.0270206451416
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,16384,2,0,75.62744369506837
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,32768,2,0,265.5165252685547
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,65536,2,0,1031.771484375
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,8,16,2,0,0.8793727993965149
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,8,32,2,0,0.8746656000614166
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,8,64,2,0,0.902345597743988
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,8,128,2,0,0.9448639988899231
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,8,256,2,0,1.0402623951435088
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,8,512,2,0,1.2106783986091614
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,8,1024,2,0,2.1450496435165407
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,8,2048,2,0,4.605388927459717
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,8,4096,2,0,11.339344024658203
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,8,8192,2,0,30.7025505065918
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,8,16384,2,0,99.30341720581055
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,8,32768,2,0,353.56055603027346
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,16,2,0,0.8949087917804718
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,32,2,0,0.9017632007598877
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,64,2,0,0.9546848058700561
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,128,2,0,1.1081279993057251
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,256,2,0,1.1782591938972473
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,512,2,0,2.060688042640686
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,1024,2,0,4.042544007301331
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,2048,2,0,9.262355136871339
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,4096,2,0,22.613718032836914
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,8192,2,0,63.62489891052246
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,16384,2,0,199.0453353881836
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,16,2,0,0.9232544064521789
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,32,2,0,0.9604287922382355
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,64,2,0,1.0443807899951936
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,128,2,0,1.1755456149578094
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,256,2,0,2.002006411552429
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,512,2,0,3.830576014518738
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,1024,2,0,8.105299139022828
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,2048,2,0,18.429763412475587
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,4096,2,0,47.07144012451172
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,8192,2,0,126.01160507202148
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,64,16,2,0,0.9599680066108703
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,64,32,2,0,1.0343552112579346
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,64,64,2,0,1.212115216255188
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,64,128,2,0,1.9784159898757934
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,64,256,2,0,3.719651198387146
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,64,512,2,0,7.597638416290283
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,64,1024,2,0,16.266786956787108
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,64,2048,2,0,37.95439682006836
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,64,4096,2,0,93.1879165649414
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,128,16,2,0,1.144022387266159
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,128,32,2,0,1.3236511945724487
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,128,64,2,0,2.0360799908638
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,128,128,2,0,3.611961579322815
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,128,256,2,0,7.288076782226563
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,128,512,2,0,15.177654361724853
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,128,1024,2,0,32.62363166809082
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,128,2048,2,0,75.7907585144043
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,256,16,2,0,1.5597568035125733
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,256,32,2,0,2.2738656282424925
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,256,64,2,0,3.807705616950989
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,256,128,2,0,6.950038480758667
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,256,256,2,0,14.450019264221192
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,256,512,2,0,30.33573760986328
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,256,1024,2,0,65.35557098388672
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,512,16,2,0,2.7357696056365968
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,512,32,2,0,4.278560018539428
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,512,64,2,0,7.505526399612426
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,512,128,2,0,14.177788925170898
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,512,256,2,0,29.123440170288085
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,512,512,2,0,60.25397071838379
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1024,16,2,0,5.235440015792847
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1024,32,2,0,8.53693437576294
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1024,64,2,0,15.023846244812011
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1024,128,2,0,28.570368003845214
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1024,256,2,0,58.26706886291504
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,16,4,0,0.910892802476883
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,32,4,0,0.8927327930927277
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,64,4,0,0.88681920170784
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,128,4,0,0.8898816049098969
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,256,4,0,0.8865951955318451
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,512,4,0,0.8993663966655732
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,1024,4,0,0.9363455951213837
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,2048,4,0,0.9674336016178131
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,4096,4,0,1.1482208013534545
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,8192,4,0,2.1783583879470827
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,16384,4,0,6.29840316772461
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,32768,4,0,22.25447635650635
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,65536,4,0,87.23590087890625
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,131072,4,0,366.9768859863281
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,16,4,0,0.8928864002227783
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,32,4,0,0.8887775957584381
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,64,4,0,0.8740832090377808
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,128,4,0,0.8753920018672943
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,256,4,0,0.8869984030723572
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,512,4,0,0.9120991945266723
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,1024,4,0,0.9913600146770477
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,2048,4,0,1.0277600169181824
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,4096,4,0,1.7184256076812745
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,8192,4,0,4.168812704086304
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,16384,4,0,12.956400108337402
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,32768,4,0,44.88616027832031
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,65536,4,0,174.6608428955078
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,131072,4,0,739.9330932617188
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,16,4,0,0.8850943982601166
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,32,4,0,0.8933119952678681
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,64,4,0,0.8967040002346038
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,128,4,0,0.898937600851059
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,256,4,0,0.909792011976242
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,512,4,0,0.9504191994667053
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,1024,4,0,1.0307551980018617
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,2048,4,0,1.2870496034622192
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,4096,4,0,2.419171190261841
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,8192,4,0,6.117091178894043
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,16384,4,0,19.318614387512206
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,32768,4,0,68.63949813842774
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,65536,4,0,260.17208709716795
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,131072,4,0,1106.424853515625
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,16,4,0,0.8979903936386109
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,32,4,0,0.8882560074329376
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,64,4,0,0.8860960006713867
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,128,4,0,0.8862495839595794
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,256,4,0,0.9099648058414459
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,512,4,0,0.9752256035804748
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,1024,4,0,1.0029695868492126
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,2048,4,0,1.474947202205658
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,4096,4,0,3.1576063871383666
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,8192,4,0,8.305491209030151
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,16384,4,0,25.596175956726075
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,32768,4,0,91.81492233276367
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,65536,4,0,348.6843780517578
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,131072,4,0,1474.2359008789062
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,16,4,0,0.8869791924953461
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,32,4,0,0.886435204744339
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,64,4,0,0.8995007991790771
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,128,4,0,0.8897311925888062
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,256,4,0,0.9334495961666107
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,512,4,0,0.9789727985858917
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,1024,4,0,1.0399423778057098
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,2048,4,0,1.7509215950965882
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,4096,4,0,3.924291205406189
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,8192,4,0,10.415532779693603
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,16384,4,0,32.18609256744385
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,32768,4,0,113.69887008666993
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,65536,4,0,436.3707214355469
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,131072,4,0,1842.9825439453125
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,16,4,0,0.8927456021308899
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,32,4,0,0.8842880070209503
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,64,4,0,0.8940960049629212
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,128,4,0,0.9202751994132996
