framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,batch_size,isl,tp_size,step,latency
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,131072,8,0,0.6787551879882813
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,16,8,0,0.05953279733657837
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,32,8,0,0.061136001348495485
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,64,8,0,0.0639743983745575
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,128,8,0,0.06515200138092041
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,256,8,0,0.06846719980239868
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,512,8,0,0.0700543999671936
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,1024,8,0,0.08218880295753479
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,2048,8,0,0.09099199771881103
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,4096,8,0,0.10959359407424926
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,8192,8,0,0.1441215991973877
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,16384,8,0,0.2141119956970215
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,32768,8,0,0.35138559341430664
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,65536,8,0,0.6745024204254151
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,131072,8,0,1.3231136322021484
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,16,8,0,0.05435839891433716
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,32,8,0,0.05451520085334778
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,64,8,0,0.0567359983921051
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,128,8,0,0.060099202394485476
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,256,8,0,0.06478080153465271
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,512,8,0,0.07685120105743408
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,1024,8,0,0.08961920142173767
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,2048,8,0,0.10768959522247315
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,4096,8,0,0.14350719451904298
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,8192,8,0,0.21087040901184081
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,16384,8,0,0.35066559314727785
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,32768,8,0,0.6592735767364502
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,65536,8,0,1.2767935752868653
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,131072,8,0,2.516003227233887
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,16,8,0,0.061312001943588254
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,32,8,0,0.06143680214881897
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,64,8,0,0.062745600938797
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,128,8,0,0.06542400121688843
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,256,8,0,0.08191999793052673
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,512,8,0,0.10063040256500244
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,1024,8,0,0.118777596950531
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,2048,8,0,0.15336960554122925
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,4096,8,0,0.22391040325164796
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,8192,8,0,0.3620800018310547
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,16384,8,0,0.6598527908325196
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,32768,8,0,1.252790355682373
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,65536,8,0,2.436115264892578
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,131072,8,0,4.804832077026367
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,16,8,0,0.07391039729118347
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,32,8,0,0.07527999877929688
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,64,8,0,0.07739840149879455
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,128,8,0,0.0816864013671875
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,256,8,0,0.0924448013305664
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,512,8,0,0.11210880279541016
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,1024,8,0,0.1468832015991211
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,2048,8,0,0.21792318820953369
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,4096,8,0,0.35792319774627684
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,8192,8,0,0.6341919898986816
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,16384,8,0,1.1886367797851562
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,32768,8,0,2.2946144104003907
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,65536,8,0,4.509612655639648
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,16,8,0,0.10541759729385376
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,32,8,0,0.10828800201416015
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,64,8,0,0.11470400094985962
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,128,8,0,0.12371840476989746
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,256,8,0,0.1431872010231018
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,512,8,0,0.1814144015312195
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,1024,8,0,0.2518784046173096
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,2048,8,0,0.39178879261016847
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,4096,8,0,0.6708608150482178
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,8192,8,0,1.225164794921875
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,16384,8,0,2.3312320709228516
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,32768,8,0,4.547862243652344
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,16,8,0,0.1709920048713684
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,32,8,0,0.1756608009338379
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,64,8,0,0.18760639429092407
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,128,8,0,0.20406079292297363
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,256,8,0,0.24309120178222657
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,512,8,0,0.3172672033309937
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,1024,8,0,0.45741758346557615
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,2048,8,0,0.7365280151367187
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,4096,8,0,1.2973952293395996
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,8192,8,0,2.408323287963867
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,16384,8,0,4.6314750671386715
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,1,16,1,0,0.14301760196685792
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,1,32,1,0,0.1435487985610962
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,1,64,1,0,0.14475200176239014
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,1,128,1,0,0.14635519981384276
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,1,256,1,0,0.15049920082092286
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,1,512,1,0,0.1527776002883911
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,1,1024,1,0,0.15288000106811522
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,1,2048,1,0,0.1549056053161621
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,1,4096,1,0,0.15619200468063354
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,1,8192,1,0,0.1602463960647583
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,1,16384,1,0,0.16457600593566896
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,1,32768,1,0,0.1731487989425659
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,1,65536,1,0,0.18840960264205933
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,1,131072,1,0,0.22056639194488525
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,2,16,1,0,0.13863999843597413
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,2,32,1,0,0.13855359554290772
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,2,64,1,0,0.14013439416885376
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,2,128,1,0,0.14194879531860352
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,2,256,1,0,0.1456096053123474
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,2,512,1,0,0.14784959554672242
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,2,1024,1,0,0.1485599994659424
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,2,2048,1,0,0.15036159753799438
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,2,4096,1,0,0.1537951946258545
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,2,8192,1,0,0.15903680324554442
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,2,16384,1,0,0.1666208028793335
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,2,32768,1,0,0.18286399841308593
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,2,65536,1,0,0.21282560825347902
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,2,131072,1,0,0.27375040054321287
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,3,16,1,0,0.13156160116195678
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,3,32,1,0,0.13111679553985595
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,3,64,1,0,0.1329184055328369
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,3,128,1,0,0.13464959859848022
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,3,256,1,0,0.13956799507141113
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,3,512,1,0,0.14202879667282103
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,3,1024,1,0,0.14269119501113892
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,3,2048,1,0,0.14467519521713257
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,3,4096,1,0,0.14837759733200073
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,3,8192,1,0,0.15475519895553588
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,3,16384,1,0,0.1661247968673706
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,3,32768,1,0,0.18810559511184693
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,3,65536,1,0,0.23647680282592773
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,3,131072,1,0,0.32125439643859866
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,4,16,1,0,0.13569920063018798
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,4,32,1,0,0.1355072021484375
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,4,64,1,0,0.13720639944076538
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,4,128,1,0,0.13890880346298218
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,4,256,1,0,0.1446879982948303
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,4,512,1,0,0.14608960151672362
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,4,1024,1,0,0.14704960584640503
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,4,2048,1,0,0.15026880502700807
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,4,4096,1,0,0.15589439868927002
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,4,8192,1,0,0.16255680322647095
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,4,16384,1,0,0.17952959537506102
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,4,32768,1,0,0.20861759185791015
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,4,65536,1,0,0.27141759395599363
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,4,131072,1,0,0.38192319869995117
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,5,16,1,0,0.13251839876174926
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,5,32,1,0,0.13237119913101197
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,5,64,1,0,0.13339519500732422
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,5,128,1,0,0.13579200506210326
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,5,256,1,0,0.14206720590591432
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,5,512,1,0,0.14404480457305907
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,5,1024,1,0,0.14538559913635254
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,5,2048,1,0,0.1486240029335022
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,5,4096,1,0,0.15412479639053345
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,5,8192,1,0,0.1631584048271179
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,5,16384,1,0,0.18236160278320312
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,5,32768,1,0,0.22096641063690187
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,5,65536,1,0,0.2957312107086182
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,5,131072,1,0,0.435532808303833
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,6,16,1,0,0.1353567957878113
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,6,32,1,0,0.13550399541854857
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,6,64,1,0,0.13737280368804933
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,6,128,1,0,0.13895679712295533
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,6,256,1,0,0.14550720453262328
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,6,512,1,0,0.14647359848022462
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,6,1024,1,0,0.14945600032806397
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,6,2048,1,0,0.1535104036331177
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,6,4096,1,0,0.15888320207595824
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,6,8192,1,0,0.17025599479675294
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,6,16384,1,0,0.191702401638031
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,6,32768,1,0,0.23955199718475342
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,6,65536,1,0,0.32521278858184816
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,6,131072,1,0,0.4941120147705078
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,8,16,1,0,0.12963199615478516
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,8,32,1,0,0.12971839904785157
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,8,64,1,0,0.13213759660720825
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,8,128,1,0,0.13365119695663452
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,8,256,1,0,0.1410367965698242
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,8,512,1,0,0.14260480403900147
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,8,1024,1,0,0.14531199932098388
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,8,2048,1,0,0.1497696042060852
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,8,4096,1,0,0.15769920349121094
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,8,8192,1,0,0.1722048044204712
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,8,16384,1,0,0.20088639259338378
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,8,32768,1,0,0.26036479473114016
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,8,65536,1,0,0.3647200107574463
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,8,131072,1,0,0.5770624160766602
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,16,16,1,0,0.12994879484176636
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,16,32,1,0,0.12878079414367677
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,16,64,1,0,0.1315135955810547
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,16,128,1,0,0.1319615960121155
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,16,256,1,0,0.1431872010231018
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,16,512,1,0,0.14563519954681398
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,16,1024,1,0,0.15077120065689087
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,16,2048,1,0,0.15810879468917846
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,16,4096,1,0,0.1720736026763916
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,16,8192,1,0,0.20073599815368653
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,16,16384,1,0,0.2598335981369019
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,16,32768,1,0,0.36341760158538816
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,16,65536,1,0,0.5781472206115723
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,16,131072,1,0,1.0107744216918946
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,32,16,1,0,0.11963200569152832
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,32,32,1,0,0.1188480019569397
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,32,64,1,0,0.12066559791564942
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,32,128,1,0,0.12185280323028565
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,32,256,1,0,0.13865920305252075
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,32,512,1,0,0.14133440256118773
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,32,1024,1,0,0.1480191946029663
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,32,2048,1,0,0.16376320123672486
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,32,4096,1,0,0.19366079568862915
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,32,8192,1,0,0.25271360874176024
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,32,16384,1,0,0.356278395652771
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,32,32768,1,0,0.5700511932373047
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,32,65536,1,0,1.0037664413452148
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,32,131072,1,0,1.8675104141235352
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,64,16,1,0,0.10812159776687622
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,64,32,1,0,0.10877439975738526
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,64,64,1,0,0.10982719659805298
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,64,128,1,0,0.11196479797363282
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,64,256,1,0,0.12199360132217407
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,64,512,1,0,0.12807999849319457
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,64,1024,1,0,0.14239360094070436
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,64,2048,1,0,0.1718816041946411
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,64,4096,1,0,0.23139519691467286
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,64,8192,1,0,0.33566720485687257
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,64,16384,1,0,0.5488800048828125
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,64,32768,1,0,0.9829792022705078
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,64,65536,1,0,1.8481695175170898
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,64,131072,1,0,3.574105453491211
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,128,16,1,0,0.13492480516433716
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,128,32,1,0,0.13490560054779052
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,128,64,1,0,0.13751039505004883
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,128,128,1,0,0.1413920044898987
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,128,256,1,0,0.15983359813690184
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,128,512,1,0,0.17541120052337647
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,128,1024,1,0,0.2043936014175415
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,128,2048,1,0,0.2625375986099243
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,128,4096,1,0,0.37310080528259276
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,128,8192,1,0,0.5840576171875
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,128,16384,1,0,1.015561580657959
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,128,32768,1,0,1.8795520782470703
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,128,65536,1,0,3.606572723388672
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,128,131072,1,0,7.076233673095703
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,256,16,1,0,0.18373119831085205
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,256,32,1,0,0.18335039615631105
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,256,64,1,0,0.1890496015548706
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,256,128,1,0,0.1961567997932434
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,256,256,1,0,0.22740800380706788
SGLang,0.5.0,NVIDIA H200,mla_generation,fa3,fp8_block,fp8,256,512,1,0,0.25873920917510984
